,Date,Price
0,2025-04-25,281.25
1,2025-04-24,281.62
2,2025-04-23,280.6
3,2025-04-22,280.6
4,2025-04-21,280.55
5,2025-04-20,280.2
6,2025-04-19,280.2
7,2025-04-18,280.2
8,2025-04-17,280.4
9,2025-04-16,280.18
10,2025-04-15,280.55
11,2025-04-14,280.2
12,2025-04-12,280.13
13,2025-04-11,280.13
14,2025-04-10,280.4
15,2025-04-09,280.5
16,2025-04-08,280.5
17,2025-04-07,280.25
18,2025-04-05,280.32
19,2025-04-04,280.32
20,2025-04-03,280.25
21,2025-04-02,279.9
22,2025-04-01,279.77
23,2025-03-31,279.77
24,2025-03-29,280.0
25,2025-03-28,280.0
26,2025-03-27,280.0
27,2025-03-26,279.87
28,2025-03-25,279.97
29,2025-03-24,279.87
30,2025-03-22,280.1
31,2025-03-21,280.0
32,2025-03-20,280.0
33,2025-03-19,279.82
34,2025-03-18,280.0
35,2025-03-17,279.95
36,2025-03-15,280.0
37,2025-03-14,280.0
38,2025-03-13,279.62
39,2025-03-12,279.95
40,2025-03-11,279.8
41,2025-03-10,279.8
42,2025-03-08,279.8
43,2025-03-07,279.8
44,2025-03-06,279.41
45,2025-03-05,279.5
46,2025-03-04,279.5
47,2025-03-03,279.37
48,2025-03-01,279.5
49,2025-02-28,279.5
50,2025-02-27,279.5
51,2025-02-26,279.75
52,2025-02-25,279.5
53,2025-02-24,279.55
54,2025-02-22,279.25
55,2025-02-21,279.25
56,2025-02-20,279.0
57,2025-02-19,279.25
58,2025-02-18,279.07
59,2025-02-17,279.1
60,2025-02-15,279.0
61,2025-02-14,279.05
62,2025-02-13,279.0
63,2025-02-12,278.62
64,2025-02-11,278.72
65,2025-02-10,278.7
66,2025-02-08,278.62
67,2025-02-07,278.62
68,2025-02-06,278.62
69,2025-02-05,278.7
70,2025-02-04,278.6
71,2025-02-03,279.0
72,2025-02-01,278.57
73,2025-01-31,278.57
74,2025-01-30,278.9
75,2025-01-29,278.25
76,2025-01-28,278.6
77,2025-01-27,278.65
78,2025-01-25,278.2
79,2025-01-24,278.2
80,2025-01-23,278.6
81,2025-01-22,278.37
82,2025-01-21,278.25
83,2025-01-20,278.65
84,2025-01-18,278.25
85,2025-01-17,278.37
86,2025-01-16,278.7
87,2025-01-15,278.37
88,2025-01-14,278.37
89,2025-01-13,278.4
90,2025-01-11,278.4
91,2025-01-10,278.4
92,2025-01-09,278.47
93,2025-01-08,278.27
94,2025-01-07,278.25
95,2025-01-06,278.25
96,2025-01-04,278.4
97,2025-01-03,278.4
98,2025-01-02,278.32
99,2025-01-01,278.12
100,2024-12-31,278.12
101,2024-12-30,278.12
102,2024-12-28,278.25
103,2024-12-27,278.25
104,2024-12-26,278.12
105,2024-12-25,278.3
106,2024-12-24,278.3
107,2024-12-23,278.5
108,2024-12-21,278.25
109,2024-12-20,278.25
110,2024-12-19,278.2
111,2024-12-18,278.15
112,2024-12-17,277.62
113,2024-12-16,277.62
114,2024-12-14,277.95
115,2024-12-13,277.95
116,2024-12-12,278.0
117,2024-12-11,278.1
118,2024-12-10,277.72
119,2024-12-09,277.62
120,2024-12-07,277.72
121,2024-12-06,277.72
122,2024-12-05,277.62
123,2024-12-04,277.5
124,2024-12-03,277.7
125,2024-12-02,277.7
126,2024-11-30,277.8
127,2024-11-29,277.8
128,2024-11-28,277.9
129,2024-11-27,277.52
130,2024-11-26,277.52
131,2024-11-25,277.7
132,2024-11-23,277.6
133,2024-11-22,277.6
134,2024-11-21,277.6
135,2024-11-20,277.8
136,2024-11-19,277.7
137,2024-11-18,277.67
138,2024-11-16,277.45
139,2024-11-15,277.45
140,2024-11-14,277.67
141,2024-11-13,277.5
142,2024-11-12,277.7
143,2024-11-11,277.8
144,2024-11-09,277.8
145,2024-11-08,277.8
146,2024-11-07,277.75
147,2024-11-06,277.5
148,2024-11-05,277.6
149,2024-11-04,277.5
150,2024-11-02,277.5
151,2024-11-01,277.5
152,2024-10-31,277.85
153,2024-10-30,277.5
154,2024-10-29,277.45
155,2024-10-28,277.45
156,2024-10-26,277.67
157,2024-10-25,277.67
158,2024-10-24,277.5
159,2024-10-23,277.7
160,2024-10-22,278.4
161,2024-10-21,277.5
162,2024-10-19,277.67
163,2024-10-18,277.67
164,2024-10-17,278.25
165,2024-10-16,277.67
166,2024-10-15,277.44
167,2024-10-14,277.5
168,2024-10-12,277.5
169,2024-10-11,277.6
170,2024-10-10,277.5
171,2024-10-09,278.15
172,2024-10-08,277.65
173,2024-10-07,277.72
174,2024-10-04,277.1
175,2024-10-03,277.72
176,2024-10-02,277.72
177,2024-10-01,277.72
178,2024-09-30,277.72
179,2024-09-27,277.4
180,2024-09-26,277.72
181,2024-09-25,277.65
182,2024-09-24,277.5
183,2024-09-23,277.85
184,2024-09-20,277.72
185,2024-09-19,277.85
186,2024-09-18,278.0
187,2024-09-17,278.12
188,2024-09-16,278.0
189,2024-09-14,278.25
190,2024-09-13,278.25
191,2024-09-12,278.0
192,2024-09-11,278.5
193,2024-09-10,278.5
194,2024-09-09,278.5
195,2024-09-07,278.45
196,2024-09-06,278.45
197,2024-09-05,278.25
198,2024-09-04,278.25
199,2024-09-03,278.25
200,2024-09-02,278.5
201,2024-08-31,278.82
202,2024-08-30,278.82
203,2024-08-29,278.25
204,2024-08-28,278.25
205,2024-08-27,278.65
206,2024-08-26,278.72
207,2024-08-23,278.25
208,2024-08-22,278.25
209,2024-08-21,278.25
210,2024-08-20,278.25
211,2024-08-19,278.25
212,2024-08-16,278.25
213,2024-08-15,278.5
214,2024-08-14,278.74
215,2024-08-13,278.25
216,2024-08-12,278.62
217,2024-08-09,278.62
218,2024-08-08,278.4
219,2024-08-07,278.62
220,2024-08-06,278.5
221,2024-08-05,278.62
222,2024-08-02,278.25
223,2024-08-01,278.53
224,2024-07-31,278.25
225,2024-07-30,278.52
226,2024-07-29,278.4
227,2024-07-26,278.25
228,2024-07-25,278.02
229,2024-07-24,278.25
230,2024-07-23,278.3
231,2024-07-22,277.8
232,2024-07-19,277.8
233,2024-07-18,278.0
234,2024-07-17,278.0
235,2024-07-16,278.594
236,2024-07-15,278.25
237,2024-07-12,278.25
238,2024-07-11,278.72
239,2024-07-10,278.25
240,2024-07-09,278.3
241,2024-07-08,278.25
242,2024-07-05,278.25
243,2024-07-04,278.5
244,2024-07-03,278.92
245,2024-07-02,278.92
246,2024-07-01,278.92
247,2024-06-28,278.2
248,2024-06-27,278.4
249,2024-06-26,278.4
250,2024-06-25,278.84
251,2024-06-24,279.12
252,2024-06-21,278.0
253,2024-06-20,278.0
254,2024-06-19,278.0
255,2024-06-18,278.2
256,2024-06-17,278.57
257,2024-06-14,278.2
258,2024-06-13,278.32
259,2024-06-12,278.22
260,2024-06-11,278.3
261,2024-06-10,278.42
262,2024-06-07,278.52
263,2024-06-06,278.2
264,2024-06-05,278.42
265,2024-06-04,278.2
266,2024-06-03,278.52
267,2024-05-31,278.32
268,2024-05-30,278.1
269,2024-05-29,278.32
270,2024-05-28,278.0
271,2024-05-27,278.2
272,2024-05-24,278.42
273,2024-05-23,278.05
274,2024-05-22,278.47
275,2024-05-21,278.2
276,2024-05-20,278.47
277,2024-05-17,278.3
278,2024-05-16,278.25
279,2024-05-15,278.0
280,2024-05-14,277.92
281,2024-05-13,277.92
282,2024-05-10,278.02
283,2024-05-09,278.4
284,2024-05-08,278.42
285,2024-05-07,277.75
286,2024-05-06,278.0
287,2024-05-03,278.05
288,2024-05-02,278.3
289,2024-05-01,278.0
290,2024-04-30,278.13
291,2024-04-29,278.42
292,2024-04-26,278.32
293,2024-04-25,278.0
294,2024-04-24,278.22
295,2024-04-23,278.17
296,2024-04-22,278.0
297,2024-04-19,278.0
298,2024-04-18,278.0
299,2024-04-17,277.92
300,2024-04-16,277.97
301,2024-04-15,277.62
302,2024-04-12,277.6
303,2024-04-11,277.988
304,2024-04-10,277.52
305,2024-04-09,277.6
306,2024-04-08,277.72
307,2024-04-05,277.7
308,2024-04-04,277.87
309,2024-04-03,277.87
310,2024-04-02,277.75
311,2024-04-01,277.82
312,2024-03-29,277.5
313,2024-03-28,277.64
314,2024-03-27,277.64
315,2024-03-26,277.7
316,2024-03-25,277.86
317,2024-03-22,277.9
318,2024-03-21,278.32
319,2024-03-20,278.0
320,2024-03-19,278.47
321,2024-03-18,279.12
322,2024-03-15,278.6
323,2024-03-14,278.86
324,2024-03-13,278.8
325,2024-03-12,278.94
326,2024-03-11,278.94
327,2024-03-08,278.92
328,2024-03-07,279.1
329,2024-03-06,279.0
330,2024-03-05,278.92
331,2024-03-04,279.2
332,2024-03-01,279.1
333,2024-02-29,278.8
334,2024-02-28,279.1
335,2024-02-27,279.1
336,2024-02-26,279.05
337,2024-02-23,279.25
338,2024-02-22,279.25
339,2024-02-21,279.0
340,2024-02-20,279.4
341,2024-02-19,279.25
342,2024-02-16,278.72
343,2024-02-15,279.05
344,2024-02-14,279.0
345,2024-02-13,278.69
346,2024-02-12,279.0
347,2024-02-09,279.1
348,2024-02-08,279.0
349,2024-02-07,278.77
350,2024-02-06,278.92
351,2024-02-05,277.316
352,2024-02-02,279.2
353,2024-02-01,279.1
354,2024-01-31,279.12
355,2024-01-30,279.05
356,2024-01-29,278.79
357,2024-01-26,278.97
358,2024-01-25,279.4
359,2024-01-24,279.22
360,2024-01-23,279.6
361,2024-01-22,279.1
362,2024-01-19,279.52
363,2024-01-18,279.5
364,2024-01-17,279.07
365,2024-01-16,280.12
366,2024-01-15,280.0
367,2024-01-12,279.84
368,2024-01-11,280.12
369,2024-01-10,280.9
370,2024-01-09,280.62
371,2024-01-08,280.9
372,2024-01-05,281.0
373,2024-01-04,281.4
374,2024-01-03,281.12
375,2024-01-02,281.22
376,2024-01-01,278.981
377,2023-12-29,280.97
378,2023-12-28,282.1
379,2023-12-27,281.82
380,2023-12-26,282.0
381,2023-12-25,279.493
382,2023-12-22,282.42
383,2023-12-21,282.7
384,2023-12-20,282.72
385,2023-12-19,282.72
386,2023-12-18,282.77
387,2023-12-15,283.0
388,2023-12-14,282.97
389,2023-12-13,283.22
390,2023-12-12,283.5
391,2023-12-11,283.5
392,2023-12-08,283.62
393,2023-12-07,283.83
394,2023-12-06,283.9
395,2023-12-05,284.25
396,2023-12-04,284.75
397,2023-12-01,284.96
398,2023-11-30,285.25
399,2023-11-29,285.25
400,2023-11-28,285.0
401,2023-11-27,285.0
402,2023-11-24,285.0
403,2023-11-23,280.0
404,2023-11-22,284.75
405,2023-11-21,287.75
406,2023-11-20,287.75
407,2023-11-17,287.46
408,2023-11-16,287.75
409,2023-11-15,287.71
410,2023-11-14,287.0
411,2023-11-13,287.0
412,2023-11-10,287.31
413,2023-11-09,281.75
414,2023-11-08,286.5
415,2023-11-07,286.21
416,2023-11-06,284.5
417,2023-11-03,284.0
418,2023-11-02,282.75
419,2023-11-01,280.75
420,2023-10-31,281.59
421,2023-10-30,280.75
422,2023-10-27,279.7
423,2023-10-26,279.72
424,2023-10-25,279.7
425,2023-10-24,279.0
426,2023-10-23,278.05
427,2023-10-20,277.77
428,2023-10-19,278.2
429,2023-10-18,279.08
430,2023-10-17,276.17
431,2023-10-16,276.45
432,2023-10-13,277.2
433,2023-10-12,279.0
434,2023-10-11,279.0
435,2023-10-10,283.45
436,2023-10-09,281.5
437,2023-10-06,283.17
438,2023-10-05,283.45
439,2023-10-04,284.25
440,2023-10-03,285.5
441,2023-10-02,288.3
442,2023-09-29,288.3
443,2023-09-28,288.3
444,2023-09-27,283.38
445,2023-09-26,284.38
446,2023-09-25,290.25
447,2023-09-22,286.25
448,2023-09-21,292.5
449,2023-09-20,293.5
450,2023-09-19,294.5
451,2023-09-18,295.7
452,2023-09-15,296.4
453,2023-09-14,297.7
454,2023-09-13,293.25
455,2023-09-12,299.25
456,2023-09-11,300.5
457,2023-09-08,306.69
458,2023-09-07,304.88
459,2023-09-06,307.0
460,2023-09-05,307.75
461,2023-09-04,305.88
462,2023-09-01,305.5
463,2023-08-31,306.0
464,2023-08-30,303.65
465,2023-08-29,303.5
466,2023-08-28,302.33
467,2023-08-25,301.2
468,2023-08-24,301.0
469,2023-08-23,299.45
470,2023-08-22,299.0
471,2023-08-21,297.63
472,2023-08-18,296.25
473,2023-08-17,295.0
474,2023-08-16,294.5
475,2023-08-15,290.27
476,2023-08-14,287.6
477,2023-08-11,287.71
478,2023-08-10,287.26
479,2023-08-09,287.1
480,2023-08-08,287.41
481,2023-08-07,284.8
482,2023-08-04,284.64
483,2023-08-03,288.5
484,2023-08-02,288.5
485,2023-08-01,286.65
486,2023-07-31,286.25
487,2023-07-28,286.4
488,2023-07-27,286.35
489,2023-07-26,285.93
490,2023-07-25,284.93
491,2023-07-24,287.75
492,2023-07-21,285.12
493,2023-07-20,283.8
494,2023-07-19,283.75
495,2023-07-18,281.4
496,2023-07-17,278.0
497,2023-07-14,277.0
498,2023-07-13,275.25
499,2023-07-12,277.0
500,2023-07-11,278.7
501,2023-07-10,279.3
502,2023-07-07,277.7
503,2023-07-06,276.75
504,2023-07-05,276.95
505,2023-07-04,274.75
506,2023-07-03,286.0
507,2023-06-30,286.0
508,2023-06-29,286.15
509,2023-06-28,286.0
510,2023-06-27,286.12
511,2023-06-26,286.12
512,2023-06-23,286.0
513,2023-06-22,286.6
514,2023-06-21,286.6
515,2023-06-20,287.0
516,2023-06-19,287.0
517,2023-06-16,287.0
518,2023-06-15,287.0
519,2023-06-14,286.75
520,2023-06-13,286.5
521,2023-06-12,287.0
522,2023-06-09,286.5
523,2023-06-08,286.62
524,2023-06-07,286.0
525,2023-06-06,286.0
526,2023-06-05,284.8
527,2023-06-02,285.0
528,2023-06-01,285.0
529,2023-05-31,284.55
530,2023-05-30,284.55
531,2023-05-29,285.25
532,2023-05-26,284.55
533,2023-05-25,285.5
534,2023-05-24,287.0
535,2023-05-23,286.5
536,2023-05-22,286.0
537,2023-05-20,285.3
538,2023-05-19,284.5
539,2023-05-18,285.1
540,2023-05-17,284.5
541,2023-05-16,284.3
542,2023-05-15,284.3
543,2023-05-12,284.97
544,2023-05-11,295.2
545,2023-05-10,289.75
546,2023-05-09,283.4
547,2023-05-08,283.4
548,2023-05-05,283.4
549,2023-05-04,283.3
550,2023-05-03,283.3
551,2023-05-02,283.15
552,2023-05-01,283.22
553,2023-04-28,283.25
554,2023-04-27,283.25
555,2023-04-26,283.25
556,2023-04-25,283.03
557,2023-04-24,283.13
558,2023-04-21,283.0
559,2023-04-20,283.0
560,2023-04-19,279.17
561,2023-04-18,283.4
562,2023-04-17,284.03
563,2023-04-14,284.0
564,2023-04-13,284.5
565,2023-04-12,287.5
566,2023-04-11,287.5
567,2023-04-10,286.0
568,2023-04-07,283.5
569,2023-04-06,287.9
570,2023-04-05,287.25
571,2023-04-04,286.75
572,2023-04-03,284.5
573,2023-03-31,283.41
574,2023-03-30,283.2
575,2023-03-29,283.1
576,2023-03-28,283.0
577,2023-03-27,283.3
578,2023-03-24,282.16
579,2023-03-23,282.44
580,2023-03-22,282.72
581,2023-03-21,281.06
582,2023-03-20,281.22
583,2023-03-17,281.5
584,2023-03-16,283.0
585,2023-03-15,283.0
586,2023-03-14,276.65
587,2023-03-13,281.7
588,2023-03-10,280.05
589,2023-03-09,277.5
590,2023-03-08,277.5
591,2023-03-07,276.5
592,2023-03-06,275.2
593,2023-03-03,275.5
594,2023-03-02,281.4
595,2023-03-01,261.0
596,2023-02-28,261.0
597,2023-02-27,259.5
598,2023-02-24,259.7
599,2023-02-23,262.5
600,2023-02-22,261.24
601,2023-02-21,262.24
602,2023-02-20,261.5
603,2023-02-17,262.24
604,2023-02-16,265.22
605,2023-02-15,265.75
606,2023-02-14,267.0
607,2023-02-13,269.25
608,2023-02-10,269.25
609,2023-02-09,269.25
610,2023-02-08,274.05
611,2023-02-07,275.9
612,2023-02-06,274.8
613,2023-02-03,274.46
614,2023-02-02,270.5
615,2023-02-01,266.5
616,2023-01-31,267.5
617,2023-01-30,262.6
618,2023-01-27,262.6
619,2023-01-26,250.0
620,2023-01-25,231.55
621,2023-01-24,231.0
622,2023-01-23,230.75
623,2023-01-20,229.75
624,2023-01-19,229.85
625,2023-01-18,229.25
626,2023-01-17,229.0
627,2023-01-16,228.75
628,2023-01-13,228.6
629,2023-01-12,228.33
630,2023-01-11,228.08
631,2023-01-10,228.08
632,2023-01-09,227.57
633,2023-01-06,227.45
634,2023-01-05,227.25
635,2023-01-04,226.29
636,2023-01-03,226.5
637,2023-01-02,226.4
638,2022-12-30,226.4
639,2022-12-29,226.4
640,2022-12-28,226.5
641,2022-12-27,226.25
642,2022-12-26,225.75
643,2022-12-23,225.75
644,2022-12-22,225.5
645,2022-12-21,225.5
646,2022-12-20,225.25
647,2022-12-19,224.5
648,2022-12-16,224.5
649,2022-12-15,224.75
650,2022-12-14,224.75
651,2022-12-13,224.75
652,2022-12-12,224.75
653,2022-12-09,224.5
654,2022-12-08,224.5
655,2022-12-07,224.25
656,2022-12-06,224.25
657,2022-12-05,224.0
658,2022-12-02,223.65
659,2022-12-01,224.25
660,2022-11-30,224.5
661,2022-11-29,224.25
662,2022-11-28,224.0
663,2022-11-25,224.25
664,2022-11-24,223.9
665,2022-11-23,223.8
666,2022-11-22,223.75
667,2022-11-21,224.0
668,2022-11-18,223.5
669,2022-11-17,222.0
670,2022-11-16,222.05
671,2022-11-15,221.45
672,2022-11-14,221.0
673,2022-11-11,221.11
674,2022-11-10,221.03
675,2022-11-09,221.0
676,2022-11-08,221.1
677,2022-11-07,221.0
678,2022-11-04,221.0
679,2022-11-03,221.46
680,2022-11-02,221.0
681,2022-11-01,220.1
682,2022-10-31,220.0
683,2022-10-28,221.0
684,2022-10-27,221.0
685,2022-10-26,219.0
686,2022-10-25,220.5
687,2022-10-24,220.5
688,2022-10-21,220.7
689,2022-10-20,220.75
690,2022-10-19,220.5
691,2022-10-18,219.4
692,2022-10-17,219.5
693,2022-10-14,219.0
694,2022-10-13,218.75
695,2022-10-12,217.5
696,2022-10-11,216.8
697,2022-10-10,217.4
698,2022-10-07,221.4
699,2022-10-06,221.4
700,2022-10-05,222.75
701,2022-10-04,229.0
702,2022-10-03,229.0
703,2022-09-30,227.65
704,2022-09-29,229.0
705,2022-09-28,231.5
706,2022-09-27,236.4
707,2022-09-26,239.0
708,2022-09-23,239.4
709,2022-09-22,239.0
710,2022-09-21,237.8
711,2022-09-20,238.5
712,2022-09-19,239.5
713,2022-09-18,238.25
714,2022-09-16,238.25
715,2022-09-15,235.7
716,2022-09-14,233.75
717,2022-09-13,233.6
718,2022-09-12,231.0
719,2022-09-09,229.75
720,2022-09-08,223.0
721,2022-09-07,224.25
722,2022-09-06,222.0
723,2022-09-05,219.28
724,2022-09-02,218.8
725,2022-09-01,217.7
726,2022-08-31,218.25
727,2022-08-30,219.7
728,2022-08-29,222.5
729,2022-08-26,220.3
730,2022-08-25,216.1
731,2022-08-24,219.0
732,2022-08-23,216.8
733,2022-08-22,216.3
734,2022-08-19,214.5
735,2022-08-18,214.65
736,2022-08-17,214.0
737,2022-08-16,213.4
738,2022-08-15,213.59
739,2022-08-12,219.3
740,2022-08-11,219.3
741,2022-08-10,224.15
742,2022-08-09,224.15
743,2022-08-08,224.05
744,2022-08-05,223.88
745,2022-08-04,225.4
746,2022-08-03,228.25
747,2022-08-02,238.25
748,2022-08-01,239.2
749,2022-07-29,239.66
750,2022-07-28,239.7
751,2022-07-27,235.25
752,2022-07-26,232.29
753,2022-07-25,229.75
754,2022-07-22,228.0
755,2022-07-21,227.0
756,2022-07-20,224.75
757,2022-07-19,221.5
758,2022-07-18,215.5
759,2022-07-15,210.7
760,2022-07-14,209.4
761,2022-07-13,209.99
762,2022-07-11,206.86
763,2022-07-08,207.06
764,2022-07-07,207.09
765,2022-07-06,207.29
766,2022-07-05,206.5
767,2022-07-04,204.5
768,2022-06-30,204.5
769,2022-06-29,204.65
770,2022-06-28,206.54
771,2022-06-27,206.75
772,2022-06-24,208.0
773,2022-06-23,208.4
774,2022-06-22,211.25
775,2022-06-21,211.5
776,2022-06-20,209.38
777,2022-06-17,208.5
778,2022-06-16,208.25
779,2022-06-15,206.5
780,2022-06-14,205.75
781,2022-06-13,203.5
782,2022-06-10,201.6
783,2022-06-09,201.5
784,2022-06-08,200.0
785,2022-06-07,202.25
786,2022-06-06,199.8
787,2022-06-03,197.4
788,2022-06-02,197.2
789,2022-06-01,197.5
790,2022-05-31,198.7
791,2022-05-30,198.6
792,2022-05-27,199.75
793,2022-05-26,202.25
794,2022-05-25,202.0
795,2022-05-24,200.1
796,2022-05-23,200.4
797,2022-05-20,200.1
798,2022-05-19,199.7
799,2022-05-18,197.5
800,2022-05-17,196.5
801,2022-05-16,193.3
802,2022-05-13,192.75
803,2022-05-12,191.9
804,2022-05-11,190.5
805,2022-05-10,188.95
806,2022-05-09,187.6
807,2022-05-06,186.03
808,2022-05-05,185.4
809,2022-05-04,185.22
810,2022-05-03,185.4
811,2022-05-02,185.4
812,2022-04-30,185.4
813,2022-04-29,185.4
814,2022-04-28,185.29
815,2022-04-27,185.32
816,2022-04-26,185.95
817,2022-04-25,185.7
818,2022-04-22,187.21
819,2022-04-21,186.65
820,2022-04-20,185.6
821,2022-04-19,183.0
822,2022-04-18,181.89
823,2022-04-16,181.0
824,2022-04-15,181.5
825,2022-04-14,180.64
826,2022-04-13,181.25
827,2022-04-12,181.62
828,2022-04-11,182.82
829,2022-04-08,184.0
830,2022-04-07,188.0
831,2022-04-06,186.05
832,2022-04-05,185.1
833,2022-04-04,183.2
834,2022-04-01,183.9
835,2022-03-31,183.4
836,2022-03-30,182.4
837,2022-03-29,182.2
838,2022-03-28,182.1
839,2022-03-25,181.7
840,2022-03-24,181.6
841,2022-03-23,181.7
842,2022-03-22,181.7
843,2022-03-21,181.15
844,2022-03-18,180.5
845,2022-03-17,179.55
846,2022-03-16,179.3
847,2022-03-15,179.15
848,2022-03-14,179.0
849,2022-03-11,178.35
850,2022-03-10,178.5
851,2022-03-09,178.5
852,2022-03-08,178.5
853,2022-03-07,177.8
854,2022-03-04,177.25
855,2022-03-03,177.5
856,2022-03-02,177.35
857,2022-03-01,177.25
858,2022-02-28,177.25
859,2022-02-25,176.8
860,2022-02-24,176.5
861,2022-02-23,176.0
862,2022-02-22,176.0
863,2022-02-21,175.6
864,2022-02-18,175.6
865,2022-02-17,175.2
866,2022-02-16,175.5
867,2022-02-15,175.8
868,2022-02-14,175.75
869,2022-02-11,174.5
870,2022-02-10,174.9
871,2022-02-09,174.15
872,2022-02-08,174.0
873,2022-02-07,174.28
874,2022-02-04,174.13
875,2022-02-03,175.6
876,2022-02-02,175.97
877,2022-02-01,176.0
878,2022-01-31,176.32
879,2022-01-28,176.5
880,2022-01-27,176.6
881,2022-01-26,176.7
882,2022-01-25,176.2
883,2022-01-24,175.94
884,2022-01-21,176.0
885,2022-01-20,176.25
886,2022-01-19,175.97
887,2022-01-18,175.52
888,2022-01-17,175.9
889,2022-01-14,175.75
890,2022-01-13,176.0
891,2022-01-12,175.9
892,2022-01-11,176.37
893,2022-01-10,176.3
894,2022-01-07,176.55
895,2022-01-06,176.65
896,2022-01-05,176.3
897,2022-01-04,176.25
898,2022-01-03,176.27
899,2021-12-31,175.8
900,2021-12-30,177.9
901,2021-12-29,178.15
902,2021-12-28,178.3
903,2021-12-27,178.05
904,2021-12-24,178.25
905,2021-12-23,178.0
906,2021-12-22,178.3
907,2021-12-21,178.15
908,2021-12-20,177.95
909,2021-12-17,178.1
910,2021-12-16,177.9
911,2021-12-15,177.85
912,2021-12-14,177.8
913,2021-12-13,177.8
914,2021-12-10,177.5
915,2021-12-09,177.05
916,2021-12-08,177.15
917,2021-12-07,176.5
918,2021-12-06,176.5
919,2021-12-03,176.35
920,2021-12-02,176.5
921,2021-12-01,174.98
922,2021-11-30,175.72
923,2021-11-29,176.0
924,2021-11-26,175.3
925,2021-11-25,175.11
926,2021-11-24,175.3
927,2021-11-23,174.55
928,2021-11-22,174.5
929,2021-11-19,174.73
930,2021-11-18,174.4
931,2021-11-17,174.25
932,2021-11-16,174.25
933,2021-11-15,174.2
934,2021-11-12,175.25
935,2021-11-11,173.5
936,2021-11-10,172.25
937,2021-11-09,170.93
938,2021-11-08,169.8
939,2021-11-05,169.6
940,2021-11-04,169.58
941,2021-11-03,169.54
942,2021-11-02,169.88
943,2021-11-01,171.24
944,2021-10-30,171.55
945,2021-10-29,170.38
946,2021-10-28,171.75
947,2021-10-27,173.75
948,2021-10-26,174.6
949,2021-10-25,174.3
950,2021-10-22,173.95
951,2021-10-21,173.2
952,2021-10-20,173.2
953,2021-10-19,172.25
954,2021-10-18,172.0
955,2021-10-15,171.0
956,2021-10-14,171.0
957,2021-10-13,170.75
958,2021-10-12,171.0
959,2021-10-11,170.65
960,2021-10-08,170.25
961,2021-10-07,170.25
962,2021-10-06,170.75
963,2021-10-05,170.5
964,2021-10-04,170.4
965,2021-10-01,169.75
966,2021-09-30,170.5
967,2021-09-29,170.25
968,2021-09-28,169.6
969,2021-09-27,169.4
970,2021-09-24,168.9
971,2021-09-23,168.8
972,2021-09-22,168.25
973,2021-09-21,168.3
974,2021-09-20,168.5
975,2021-09-17,167.46
976,2021-09-16,167.5
977,2021-09-15,169.25
978,2021-09-14,167.9
979,2021-09-13,167.9
980,2021-09-11,167.9
981,2021-09-10,167.9
982,2021-09-09,167.5
983,2021-09-08,167.0
984,2021-09-07,167.5
985,2021-09-06,166.7
986,2021-09-03,166.5
987,2021-09-02,167.02
988,2021-09-01,166.5
989,2021-08-31,166.25
990,2021-08-30,164.94
991,2021-08-27,165.7
992,2021-08-26,166.0
993,2021-08-25,165.75
994,2021-08-24,164.75
995,2021-08-23,164.2
996,2021-08-20,164.05
997,2021-08-19,163.6
998,2021-08-18,163.6
999,2021-08-17,163.6
1000,2021-08-16,164.1
1001,2021-08-13,163.6
1002,2021-08-12,163.6
1003,2021-08-11,163.85
1004,2021-08-10,163.5
1005,2021-08-09,163.75
1006,2021-08-06,163.1
1007,2021-08-05,163.4
1008,2021-08-04,163.5
1009,2021-08-03,162.65
1010,2021-08-02,163.25
1011,2021-07-30,161.75
1012,2021-07-29,161.5
1013,2021-07-28,161.5
1014,2021-07-27,161.0
1015,2021-07-26,161.0
1016,2021-07-23,161.46
1017,2021-07-22,160.7
1018,2021-07-21,160.7
1019,2021-07-20,160.7
1020,2021-07-19,160.7
1021,2021-07-18,159.0
1022,2021-07-16,159.0
1023,2021-07-15,159.0
1024,2021-07-14,158.5
1025,2021-07-13,159.0
1026,2021-07-12,159.4
1027,2021-07-11,158.95
1028,2021-07-09,158.9
1029,2021-07-08,159.0
1030,2021-07-07,158.3
1031,2021-07-06,158.05
1032,2021-07-05,157.68
1033,2021-07-02,157.5
1034,2021-07-01,157.8
1035,2021-06-30,157.53
1036,2021-06-29,158.1
1037,2021-06-28,157.75
1038,2021-06-26,157.45
1039,2021-06-25,157.6
1040,2021-06-24,157.6
1041,2021-06-23,157.8
1042,2021-06-22,157.75
1043,2021-06-21,157.0
1044,2021-06-20,155.65
1045,2021-06-18,156.5
1046,2021-06-17,156.65
1047,2021-06-16,156.5
1048,2021-06-15,156.25
1049,2021-06-14,155.75
1050,2021-06-13,154.85
1051,2021-06-11,155.75
1052,2021-06-10,155.5
1053,2021-06-09,155.35
1054,2021-06-08,155.19
1055,2021-06-07,154.5
1056,2021-06-04,154.3
1057,2021-06-03,154.25
1058,2021-06-02,154.25
1059,2021-06-01,154.25
1060,2021-05-31,152.52
1061,2021-05-28,154.3
1062,2021-05-27,154.5
1063,2021-05-26,154.5
1064,2021-05-25,154.0
1065,2021-05-24,152.87
1066,2021-05-21,152.72
1067,2021-05-20,153.0
1068,2021-05-19,152.85
1069,2021-05-18,152.3
